Generation,Mean fitness,Best fitness
1359,25.586,24.4
1360,25.586,24.4
1361,25.586,24.4
1362,25.554,24.4
1363,25.554,24.4
1364,25.554,24.4
1365,25.554,24.4
1366,25.544,24.4
1367,25.544,24.4
1368,25.544,24.4
1369,25.544,24.4
1370,25.544,24.4
1371,25.544,24.4
1372,25.544,24.4
1373,25.518,24.4
1374,25.518,24.4
1375,25.518,24.4
1376,25.518,24.4
1377,25.518,24.4
1378,25.518,24.4
1379,25.518,24.4
1380,25.518,24.4
1381,25.518,24.4
1382,25.518,24.4
1383,25.504,24.4
1384,25.488,24.4
1385,25.488,24.4
1386,25.488,24.4
1387,25.488,24.4
1388,25.488,24.4
1389,25.488,24.4
1390,25.488,24.4
1391,25.488,24.4
1392,25.488,24.4
1393,25.488,24.4
1394,25.488,24.4
1395,25.488,24.4
1396,25.488,24.4
1397,25.488,24.4
1398,25.488,24.4
1399,25.488,24.4
1400,25.488,24.4
1401,25.488,24.4
1402,25.488,24.4
1403,25.488,24.4
1404,25.488,24.4
1405,25.488,24.4
1406,25.488,24.4
1407,25.488,24.4
1408,25.482,24.4
1409,25.48,24.4
1410,25.48,24.4
1411,25.48,24.4
1412,25.48,24.4
1413,25.48,24.4
1414,25.48,24.4
1415,25.48,24.4
1416,25.48,24.4
1417,25.48,24.4
1418,25.48,24.4
1419,25.48,24.4
1420,25.48,24.4
1421,25.48,24.4
1422,25.48,24.4
1423,25.48,24.4
1424,25.48,24.4
1425,25.48,24.4
1426,25.48,24.4
1427,25.48,24.4
1428,25.48,24.4
1429,25.48,24.4
1430,25.48,24.4
1431,25.48,24.4
1432,25.48,24.4
1433,25.48,24.4
1434,25.48,24.4
1435,25.48,24.4
1436,25.48,24.4
1437,25.448,24.3
1438,25.448,24.3
1439,25.448,24.3
1440,25.448,24.3
1441,25.448,24.3
1442,25.448,24.3
1443,25.448,24.3
1444,25.448,24.3
1445,25.448,24.3
1446,25.448,24.3
1447,25.448,24.3
1448,25.448,24.3
1449,25.448,24.3
1450,25.448,24.3
1451,25.448,24.3
1452,25.448,24.3
1453,25.448,24.3
1454,25.446,24.3
1455,25.438,24.3
1456,25.438,24.3
1457,25.438,24.3
1458,25.438,24.3
1459,25.438,24.3
1460,25.438,24.3
1461,25.438,24.3
1462,25.438,24.3
1463,25.438,24.3
1464,25.438,24.3
1465,25.438,24.3
1466,25.438,24.3
1467,25.438,24.3
1468,25.438,24.3
1469,25.438,24.3
1470,25.426,24.3
1471,25.426,24.3
1472,25.422,24.3
1473,25.422,24.3
1474,25.422,24.3
1475,25.422,24.3
1476,25.422,24.3
1477,25.422,24.3
1478,25.422,24.3
1479,25.422,24.3
1480,25.422,24.3
1481,25.422,24.3
1482,25.422,24.3
1483,25.422,24.3
1484,25.422,24.3
1485,25.422,24.3
1486,25.422,24.3
1487,25.422,24.3
1488,25.422,24.3
1489,25.422,24.3
1490,25.414,24.3
1491,25.414,24.3
1492,25.414,24.3
1493,25.414,24.3
1494,25.406,24.3
1495,25.406,24.3
1496,25.406,24.3
1497,25.406,24.3
1498,25.406,24.3
1499,25.406,24.3
1500,25.406,24.3
1501,25.406,24.3
1502,25.406,24.3
1503,25.384,24.3
1504,25.382,24.3
1505,25.382,24.3
1506,25.37,24.3
1507,25.342,24.3
1508,25.342,24.3
1509,25.342,24.3
1510,25.342,24.3
1511,25.342,24.3
1512,25.342,24.3
1513,25.342,24.3
1514,25.342,24.3
1515,25.336,24.3
1516,25.326,24.3
1517,25.326,24.3
1518,25.326,24.3
1519,25.326,24.3
1520,25.326,24.3
1521,25.326,24.3
1522,25.326,24.3
1523,25.326,24.3
1524,25.326,24.3
1525,25.326,24.3
1526,25.326,24.3
1527,25.326,24.3
1528,25.326,24.3
1529,25.32,24.3
1530,25.312,24.3
1531,25.312,24.3
1532,25.312,24.3
1533,25.312,24.3
1534,25.312,24.3
1535,25.312,24.3
1536,25.312,24.3
1537,25.304,24.3
1538,25.304,24.3
1539,25.292,24.3
1540,25.292,24.3
1541,25.274,24.3
1542,25.274,24.3
1543,25.274,24.3
1544,25.274,24.3
1545,25.274,24.3
1546,25.274,24.3
1547,25.274,24.3
1548,25.274,24.3
1549,25.274,24.3
1550,25.266,24.3
1551,25.266,24.3
1552,25.266,24.3
1553,25.266,24.3
1554,25.266,24.3
1555,25.266,24.3
1556,25.266,24.3
1557,25.266,24.3
1558,25.266,24.3
1559,25.266,24.3
1560,25.266,24.3
1561,25.266,24.3
1562,25.26,24.3
1563,25.26,24.3
1564,25.26,24.3
1565,25.26,24.3
1566,25.26,24.3
1567,25.252,24.3
1568,25.252,24.3
1569,25.252,24.3
1570,25.252,24.3
1571,25.252,24.3
1572,25.252,24.3
1573,25.252,24.3
1574,25.252,24.3
1575,25.252,24.3
1576,25.252,24.3
1577,25.248,24.3
1578,25.248,24.3
1579,25.242,24.3
1580,25.242,24.3
1581,25.242,24.3
1582,25.242,24.3
1583,25.242,24.3
1584,25.242,24.3
1585,25.238,24.3
1586,25.238,24.3
1587,25.238,24.3
1588,25.238,24.3
1589,25.238,24.3
1590,25.238,24.3
1591,25.238,24.3
1592,25.238,24.3
1593,25.212,24.3
1594,25.212,24.3
1595,25.212,24.3
1596,25.212,24.3
1597,25.212,24.3
1598,25.212,24.3
1599,25.212,24.3
1600,25.212,24.3
1601,25.212,24.3
1602,25.212,24.3
1603,25.212,24.3
1604,25.212,24.3
1605,25.21,24.3
1606,25.21,24.3
1607,25.21,24.3
1608,25.21,24.3
1609,25.21,24.3
1610,25.21,24.3
1611,25.21,24.3
1612,25.21,24.3
1613,25.21,24.3
1614,25.21,24.3
1615,25.208,24.3
1616,25.208,24.3
1617,25.208,24.3
1618,25.196,24.3
1619,25.196,24.3
1620,25.196,24.3
1621,25.196,24.3
1622,25.196,24.3
1623,25.196,24.3
1624,25.196,24.3
1625,25.196,24.3
1626,25.196,24.3
1627,25.196,24.3
1628,25.196,24.3
1629,25.192,24.3
1630,25.192,24.3
1631,25.192,24.3
1632,25.192,24.3
1633,25.192,24.3
1634,25.192,24.3
1635,25.188,24.3
1636,25.188,24.3
1637,25.17,24.3
1638,25.17,24.3
1639,25.17,24.3
1640,25.17,24.3
1641,25.164,24.3
1642,25.164,24.3
1643,25.164,24.3
1644,25.136,24.1
1645,25.136,24.1
1646,25.136,24.1
1647,25.134,24.1
1648,25.132,24.1
1649,25.094,23.6
1650,25.094,23.6
1651,25.074,23.6
1652,25.072,23.6
1653,25.072,23.6
1654,25.072,23.6
1655,25.052,23.6
1656,25.052,23.6
1657,25.052,23.6
1658,25.048,23.6
1659,25.048,23.6
1660,25.048,23.6
1661,25.048,23.6
1662,25.048,23.6
1663,25.048,23.6
1664,25.048,23.6
1665,25.048,23.6
1666,25.048,23.6
1667,25.048,23.6
1668,25.048,23.6
1669,25.048,23.6
1670,25.046,23.6
1671,25.026,23.6
1672,25.026,23.6
1673,25.026,23.6
1674,25.022,23.6
1675,25.022,23.6
1676,25.022,23.6
1677,25.022,23.6
1678,25.022,23.6
1679,24.998,23.6
1680,24.998,23.6
1681,24.998,23.6
1682,24.998,23.6
1683,24.998,23.6
1684,24.998,23.6
1685,24.998,23.6
1686,24.998,23.6
1687,24.998,23.6
1688,24.998,23.6
1689,24.998,23.6
1690,24.982,23.6
1691,24.982,23.6
1692,24.982,23.6
1693,24.982,23.6
1694,24.98,23.6
1695,24.98,23.6
1696,24.98,23.6
1697,24.98,23.6
1698,24.98,23.6
1699,24.98,23.6
1700,24.958,23.6
1701,24.958,23.6
1702,24.958,23.6
1703,24.958,23.6
1704,24.958,23.6
1705,24.958,23.6
1706,24.958,23.6
1707,24.958,23.6
1708,24.956,23.6
1709,24.956,23.6
1710,24.956,23.6
1711,24.956,23.6
1712,24.956,23.6
1713,24.956,23.6
1714,24.932,23.6
1715,24.932,23.6
1716,24.932,23.6
1717,24.912,23.6
1718,24.912,23.6
1719,24.892,23.6
1720,24.892,23.6
1721,24.892,23.6
1722,24.878,23.6
1723,24.868,23.6
1724,24.868,23.6
1725,24.868,23.6
1726,24.868,23.6
1727,24.868,23.6
1728,24.868,23.6
1729,24.868,23.6
1730,24.868,23.6
1731,24.868,23.6
1732,24.868,23.6
1733,24.868,23.6
1734,24.868,23.6
1735,24.868,23.6
1736,24.868,23.6
1737,24.868,23.6
1738,24.868,23.6
1739,24.868,23.6
1740,24.868,23.6
1741,24.868,23.6
1742,24.868,23.6
1743,24.854,23.6
1744,24.854,23.6
1745,24.854,23.6
1746,24.848,23.6
1747,24.848,23.6
1748,24.848,23.6
1749,24.848,23.6
1750,24.848,23.6
1751,24.834,23.6
1752,24.834,23.6
1753,24.834,23.6
1754,24.834,23.6
1755,24.834,23.6
1756,24.82,23.6
1757,24.82,23.6
1758,24.82,23.6
1759,24.82,23.6
1760,24.82,23.6
1761,24.804,23.6
1762,24.804,23.6
1763,24.804,23.6
1764,24.804,23.6
1765,24.804,23.6
1766,24.804,23.6
1767,24.804,23.6
1768,24.804,23.6
1769,24.804,23.6
1770,24.804,23.6
1771,24.804,23.6
1772,24.804,23.6
1773,24.792,23.6
1774,24.792,23.6
1775,24.792,23.6
1776,24.792,23.6
1777,24.792,23.6
1778,24.792,23.6
1779,24.792,23.6
1780,24.792,23.6
1781,24.792,23.6
1782,24.792,23.6
1783,24.792,23.6
1784,24.792,23.6
1785,24.792,23.6
1786,24.782,23.6
1787,24.782,23.6
1788,24.782,23.6
1789,24.782,23.6
1790,24.782,23.6
1791,24.782,23.6
1792,24.782,23.6
1793,24.782,23.6
1794,24.768,23.6
1795,24.768,23.6
1796,24.768,23.6
1797,24.768,23.6
1798,24.768,23.6
1799,24.768,23.6
1800,24.768,23.6
1801,24.768,23.6
1802,24.768,23.6
1803,24.768,23.6
1804,24.768,23.6
1805,24.768,23.6
1806,24.768,23.6
1807,24.768,23.6
1808,24.768,23.6
1809,24.768,23.6
1810,24.768,23.6
1811,24.768,23.6
1812,24.768,23.6
1813,24.768,23.6
1814,24.768,23.6
1815,24.768,23.6
1816,24.768,23.6
1817,24.768,23.6
1818,24.768,23.6
1819,24.75,23.6
1820,24.75,23.6
1821,24.75,23.6
1822,24.75,23.6
1823,24.75,23.6
1824,24.75,23.6
1825,24.75,23.6
1826,24.75,23.6
1827,24.75,23.6
1828,24.75,23.6
1829,24.75,23.6
1830,24.75,23.6
1831,24.75,23.6
1832,24.75,23.6
1833,24.75,23.6
1834,24.75,23.6
1835,24.75,23.6
1836,24.75,23.6
1837,24.75,23.6
1838,24.744,23.6
1839,24.744,23.6
1840,24.744,23.6
1841,24.744,23.6
1842,24.744,23.6
1843,24.744,23.6
1844,24.744,23.6
1845,24.744,23.6
1846,24.704,23.3
1847,24.704,23.3
1848,24.704,23.3
1849,24.704,23.3
1850,24.704,23.3
1851,24.704,23.3
1852,24.704,23.3
1853,24.704,23.3
1854,24.704,23.3
1855,24.704,23.3
1856,24.704,23.3
1857,24.704,23.3
1858,24.704,23.3
1859,24.704,23.3
1860,24.7,23.3
1861,24.7,23.3
1862,24.7,23.3
1863,24.7,23.3
1864,24.692,23.3
1865,24.692,23.3
1866,24.692,23.3
1867,24.692,23.3
1868,24.692,23.3
1869,24.692,23.3
1870,24.692,23.3
1871,24.692,23.3
1872,24.692,23.3
1873,24.692,23.3
1874,24.692,23.3
1875,24.692,23.3
1876,24.692,23.3
1877,24.682,23.3
1878,24.682,23.3
1879,24.682,23.3
1880,24.664,23.3
1881,24.664,23.3
1882,24.658,23.3
1883,24.658,23.3
1884,24.658,23.3
1885,24.658,23.3
1886,24.64,23.3
1887,24.64,23.3
1888,24.64,23.3
1889,24.64,23.3
1890,24.64,23.3
1891,24.64,23.3
1892,24.64,23.3
1893,24.64,23.3
1894,24.64,23.3
1895,24.64,23.3
1896,24.626,23.3
1897,24.626,23.3
1898,24.626,23.3
1899,24.626,23.3
1900,24.622,23.3
1901,24.608,23.3
1902,24.608,23.3
1903,24.608,23.3
1904,24.608,23.3
1905,24.608,23.3
1906,24.594,23.3
1907,24.594,23.3
1908,24.594,23.3
1909,24.594,23.3
1910,24.584,23.3
1911,24.584,23.3
1912,24.582,23.3
1913,24.582,23.3
1914,24.582,23.3
1915,24.582,23.3
1916,24.582,23.3
1917,24.582,23.3
1918,24.582,23.3
1919,24.582,23.3
1920,24.582,23.3
1921,24.582,23.3
1922,24.582,23.3
1923,24.582,23.3
1924,24.582,23.3
1925,24.582,23.3
1926,24.58,23.3
1927,24.58,23.3
1928,24.574,23.3
1929,24.574,23.3
1930,24.566,23.3
1931,24.566,23.3
1932,24.566,23.3
1933,24.566,23.3
1934,24.566,23.3
1935,24.566,23.3
1936,24.562,23.3
1937,24.562,23.3
1938,24.562,23.3
1939,24.562,23.3
1940,24.562,23.3
1941,24.558,23.3
1942,24.558,23.3
1943,24.558,23.3
1944,24.544,23.3
1945,24.544,23.3
1946,24.544,23.3
1947,24.544,23.3
1948,24.542,23.3
1949,24.534,23.3
1950,24.526,23.3
1951,24.526,23.3
1952,24.526,23.3
1953,24.52,23.3
1954,24.52,23.3
1955,24.52,23.3
1956,24.52,23.3
1957,24.52,23.3
1958,24.52,23.3
1959,24.52,23.3
1960,24.52,23.3
1961,24.52,23.3
1962,24.52,23.3
1963,24.52,23.3
1964,24.52,23.3
1965,24.52,23.3
1966,24.52,23.3
1967,24.52,23.3
1968,24.52,23.3
1969,24.518,23.3
1970,24.518,23.3
1971,24.518,23.3
1972,24.518,23.3
1973,24.518,23.3
1974,24.518,23.3
1975,24.518,23.3
1976,24.508,23.3
1977,24.502,23.3
1978,24.5,23.3
1979,24.5,23.3
1980,24.5,23.3
1981,24.498,23.3
1982,24.498,23.3
1983,24.498,23.3
1984,24.498,23.3
1985,24.498,23.3
1986,24.496,23.3
1987,24.496,23.3
1988,24.482,23.3
1989,24.482,23.3
1990,24.482,23.3
1991,24.482,23.3
1992,24.482,23.3
1993,24.482,23.3
1994,24.476,23.3
1995,24.476,23.3
1996,24.476,23.3
1997,24.47,23.3
1998,24.47,23.3
1999,24.47,23.3
2000,24.47,23.3
2001,24.46,23.3
2002,24.452,23.3
2003,24.452,23.3
2004,24.452,23.3
2005,24.452,23.3
2006,24.452,23.3
2007,24.452,23.3
2008,24.452,23.3
2009,24.452,23.3
2010,24.452,23.3
2011,24.452,23.3
2012,24.452,23.3
2013,24.452,23.3
2014,24.452,23.3
2015,24.452,23.3
2016,24.452,23.3
2017,24.452,23.3
2018,24.452,23.3
2019,24.452,23.3
2020,24.452,23.3
2021,24.45,23.3
2022,24.45,23.3
2023,24.45,23.3
2024,24.45,23.3
2025,24.45,23.3
2026,24.45,23.3
2027,24.45,23.3
2028,24.45,23.3
2029,24.45,23.3
2030,24.45,23.3
2031,24.45,23.3
2032,24.45,23.3
2033,24.45,23.3
2034,24.45,23.3
2035,24.45,23.3
2036,24.45,23.3
2037,24.45,23.3
2038,24.45,23.3
2039,24.45,23.3
2040,24.45,23.3
2041,24.44,23.3
2042,24.44,23.3
2043,24.44,23.3
2044,24.438,23.3
2045,24.434,23.3
2046,24.434,23.3
2047,24.434,23.3
2048,24.434,23.3
2049,24.434,23.3
2050,24.434,23.3
2051,24.434,23.3
2052,24.434,23.3
2053,24.434,23.3
2054,24.434,23.3
2055,24.426,23.3
2056,24.422,23.3
2057,24.422,23.3
2058,24.416,23.3
2059,24.416,23.3
2060,24.416,23.3
2061,24.416,23.3
2062,24.416,23.3
2063,24.41,23.3
2064,24.41,23.3
2065,24.41,23.3
2066,24.41,23.3
2067,24.41,23.3
2068,24.41,23.3
2069,24.41,23.3
2070,24.41,23.3
2071,24.41,23.3
2072,24.41,23.3
2073,24.41,23.3
2074,24.41,23.3
2075,24.41,23.3
2076,24.41,23.3
2077,24.41,23.3
2078,24.406,23.3
2079,24.406,23.3
2080,24.406,23.3
2081,24.406,23.3
2082,24.406,23.3
2083,24.406,23.3
2084,24.406,23.3
2085,24.4,23.3
2086,24.4,23.3
2087,24.4,23.3
2088,24.4,23.3
2089,24.4,23.3
2090,24.4,23.3
2091,24.4,23.3
2092,24.4,23.3
2093,24.4,23.3
2094,24.4,23.3
2095,24.4,23.3
2096,24.4,23.3
2097,24.394,23.3
2098,24.394,23.3
2099,24.394,23.3
2100,24.394,23.3
2101,24.394,23.3
2102,24.394,23.3
2103,24.39,23.3
2104,24.39,23.3
2105,24.39,23.3
2106,24.39,23.3
2107,24.388,23.3
2108,24.388,23.3
2109,24.386,23.3
2110,24.384,23.3
2111,24.384,23.3
2112,24.384,23.3
2113,24.384,23.3
2114,24.384,23.3
2115,24.384,23.3
2116,24.384,23.3
2117,24.384,23.3
2118,24.384,23.3
2119,24.384,23.3
2120,24.384,23.3
2121,24.384,23.3
2122,24.384,23.3
2123,24.384,23.3
2124,24.384,23.3
2125,24.384,23.3
2126,24.384,23.3
2127,24.384,23.3
2128,24.384,23.3
2129,24.384,23.3
2130,24.384,23.3
2131,24.384,23.3
2132,24.384,23.3
2133,24.384,23.3
2134,24.384,23.3
2135,24.384,23.3
2136,24.384,23.3
2137,24.384,23.3
2138,24.384,23.3
2139,24.384,23.3
2140,24.384,23.3
2141,24.384,23.3
2142,24.384,23.3
2143,24.384,23.3
2144,24.384,23.3
2145,24.384,23.3
2146,24.384,23.3
2147,24.382,23.3
2148,24.382,23.3
2149,24.382,23.3
2150,24.382,23.3
2151,24.382,23.3
2152,24.38,23.3
2153,24.38,23.3
2154,24.38,23.3
2155,24.38,23.3
2156,24.38,23.3
2157,24.38,23.3
2158,24.38,23.3
2159,24.38,23.3
2160,24.38,23.3
2161,24.38,23.3
2162,24.38,23.3
2163,24.38,23.3
2164,24.376,23.3
2165,24.376,23.3
2166,24.376,23.3
2167,24.376,23.3
2168,24.376,23.3
2169,24.376,23.3
2170,24.376,23.3
2171,24.376,23.3
2172,24.376,23.3
2173,24.376,23.3
2174,24.376,23.3
2175,24.376,23.3
2176,24.376,23.3
2177,24.376,23.3
2178,24.376,23.3
2179,24.368,23.3
2180,24.368,23.3
2181,24.368,23.3
2182,24.368,23.3
2183,24.368,23.3
2184,24.368,23.3
2185,24.368,23.3
2186,24.366,23.3
2187,24.366,23.3
2188,24.358,23.3
2189,24.358,23.3
2190,24.358,23.3
2191,24.358,23.3
2192,24.358,23.3
2193,24.358,23.3
2194,24.358,23.3
2195,24.356,23.3
2196,24.356,23.3
2197,24.356,23.3
2198,24.356,23.3
2199,24.356,23.3
2200,24.356,23.3
2201,24.356,23.3
2202,24.356,23.3
2203,24.356,23.3
2204,24.356,23.3
2205,24.356,23.3
2206,24.356,23.3
2207,24.356,23.3
2208,24.356,23.3
2209,24.356,23.3
2210,24.356,23.3
2211,24.356,23.3
2212,24.356,23.3
2213,24.356,23.3
2214,24.356,23.3
2215,24.356,23.3
2216,24.356,23.3
2217,24.356,23.3
2218,24.356,23.3
2219,24.356,23.3
2220,24.356,23.3
2221,24.356,23.3
2222,24.356,23.3
2223,24.356,23.3
2224,24.356,23.3
2225,24.356,23.3
2226,24.356,23.3
2227,24.356,23.3
2228,24.352,23.3
2229,24.352,23.3
2230,24.352,23.3
2231,24.352,23.3
2232,24.352,23.3
2233,24.352,23.3
2234,24.35,23.3
2235,24.35,23.3
2236,24.35,23.3
2237,24.35,23.3
2238,24.35,23.3
2239,24.35,23.3
2240,24.35,23.3
2241,24.35,23.3
2242,24.35,23.3
2243,24.346,23.3
2244,24.346,23.3
2245,24.342,23.3
2246,24.342,23.3
2247,24.342,23.3
2248,24.342,23.3
2249,24.342,23.3
2250,24.342,23.3
2251,24.342,23.3
2252,24.342,23.3
2253,24.342,23.3
2254,24.342,23.3
2255,24.342,23.3
2256,24.342,23.3
2257,24.342,23.3
2258,24.34,23.3
2259,24.34,23.3
2260,24.34,23.3
2261,24.336,23.3
2262,24.336,23.3
2263,24.336,23.3
2264,24.33,23.3
2265,24.33,23.3
2266,24.33,23.3
2267,24.33,23.3
2268,24.33,23.3
2269,24.33,23.3
2270,24.33,23.3
2271,24.33,23.3
2272,24.33,23.3
2273,24.33,23.3
2274,24.33,23.3
2275,24.324,23.3
2276,24.324,23.3
2277,24.324,23.3
2278,24.324,23.3
2279,24.324,23.3
2280,24.324,23.3
2281,24.324,23.3
2282,24.32,23.3
2283,24.32,23.3
2284,24.32,23.3
2285,24.32,23.3
2286,24.32,23.3
2287,24.32,23.3
2288,24.32,23.3
2289,24.32,23.3
2290,24.32,23.3
2291,24.32,23.3
2292,24.314,23.3
2293,24.312,23.3
2294,24.312,23.3
2295,24.312,23.3
2296,24.312,23.3
2297,24.312,23.3
2298,24.312,23.3
2299,24.312,23.3
2300,24.312,23.3
2301,24.312,23.3
2302,24.308,23.3
2303,24.308,23.3
2304,24.308,23.3
2305,24.308,23.3
2306,24.308,23.3
2307,24.308,23.3
2308,24.308,23.3
2309,24.308,23.3
2310,24.308,23.3
2311,24.308,23.3
2312,24.306,23.3
2313,24.306,23.3
2314,24.306,23.3
2315,24.306,23.3
2316,24.306,23.3
2317,24.306,23.3
2318,24.306,23.3
2319,24.306,23.3
2320,24.306,23.3
2321,24.306,23.3
2322,24.304,23.3
2323,24.3,23.3
2324,24.3,23.3
2325,24.3,23.3
2326,24.3,23.3
2327,24.3,23.3
2328,24.3,23.3
2329,24.3,23.3
2330,24.3,23.3
2331,24.3,23.3
2332,24.3,23.3
2333,24.3,23.3
2334,24.3,23.3
2335,24.3,23.3
2336,24.3,23.3
2337,24.3,23.3
2338,24.3,23.3
2339,24.3,23.3
2340,24.3,23.3
2341,24.3,23.3
2342,24.298,23.3
2343,24.298,23.3
2344,24.298,23.3
2345,24.298,23.3
2346,24.298,23.3
2347,24.272,23.2
2348,24.272,23.2
2349,24.272,23.2
2350,24.27,23.2
2351,24.268,23.2
2352,24.268,23.2
2353,24.268,23.2
2354,24.268,23.2
2355,24.268,23.2
2356,24.268,23.2
2357,24.268,23.2
2358,24.268,23.2
2359,24.268,23.2
2360,24.268,23.2
2361,24.268,23.2
2362,24.268,23.2
2363,24.268,23.2
2364,24.268,23.2
2365,24.268,23.2
2366,24.268,23.2
2367,24.246,23.2
2368,24.246,23.2
2369,24.246,23.2
2370,24.246,23.2
2371,24.246,23.2
2372,24.246,23.2
2373,24.246,23.2
2374,24.246,23.2
2375,24.246,23.2
2376,24.24,23.2
2377,24.24,23.2
2378,24.24,23.2
2379,24.24,23.2
2380,24.24,23.2
2381,24.24,23.2
2382,24.24,23.2
2383,24.24,23.2
2384,24.24,23.2
2385,24.24,23.2
2386,24.238,23.2
2387,24.238,23.2
2388,24.238,23.2
2389,24.238,23.2
2390,24.238,23.2
2391,24.238,23.2
2392,24.238,23.2
2393,24.238,23.2
2394,24.238,23.2
2395,24.238,23.2
2396,24.238,23.2
2397,24.238,23.2
2398,24.238,23.2
2399,24.232,23.2
2400,24.232,23.2
2401,24.232,23.2
2402,24.232,23.2
2403,24.232,23.2
2404,24.232,23.2
2405,24.232,23.2
2406,24.232,23.2
2407,24.232,23.2
2408,24.232,23.2
2409,24.232,23.2
2410,24.232,23.2
2411,24.232,23.2
2412,24.232,23.2
2413,24.232,23.2
2414,24.232,23.2
2415,24.232,23.2
2416,24.232,23.2
2417,24.232,23.2
2418,24.232,23.2
2419,24.232,23.2
2420,24.232,23.2
2421,24.232,23.2
2422,24.226,23.2
2423,24.226,23.2
2424,24.226,23.2
2425,24.226,23.2
2426,24.226,23.2
2427,24.226,23.2
2428,24.226,23.2
2429,24.226,23.2
2430,24.224,23.2
2431,24.224,23.2
2432,24.224,23.2
2433,24.224,23.2
2434,24.224,23.2
2435,24.224,23.2
2436,24.224,23.2
2437,24.224,23.2
2438,24.224,23.2
2439,24.224,23.2
2440,24.224,23.2
2441,24.224,23.2
2442,24.224,23.2
2443,24.224,23.2
2444,24.224,23.2
2445,24.224,23.2
2446,24.224,23.2
2447,24.224,23.2
2448,24.224,23.2
2449,24.224,23.2
2450,24.224,23.2
2451,24.224,23.2
2452,24.224,23.2
2453,24.224,23.2
2454,24.224,23.2
2455,24.224,23.2
2456,24.224,23.2
2457,24.222,23.2
2458,24.214,23.2
2459,24.214,23.2
2460,24.214,23.2
2461,24.214,23.2
2462,24.214,23.2
2463,24.214,23.2
2464,24.214,23.2
2465,24.214,23.2
2466,24.214,23.2
2467,24.214,23.2
2468,24.214,23.2
2469,24.214,23.2
2470,24.21,23.2
2471,24.21,23.2
2472,24.21,23.2
2473,24.21,23.2
2474,24.21,23.2
2475,24.21,23.2
2476,24.21,23.2
2477,24.21,23.2
2478,24.21,23.2
2479,24.21,23.2
2480,24.21,23.2
2481,24.21,23.2
2482,24.21,23.2
2483,24.21,23.2
2484,24.21,23.2
2485,24.21,23.2
2486,24.21,23.2
2487,24.21,23.2
2488,24.21,23.2
2489,24.21,23.2
2490,24.21,23.2
2491,24.184,23.1
2492,24.184,23.1
2493,24.184,23.1
2494,24.184,23.1
2495,24.184,23.1
2496,24.184,23.1
2497,24.184,23.1
2498,24.184,23.1
2499,24.184,23.1
2500,24.184,23.1
2501,24.184,23.1
2502,24.178,23.1
2503,24.178,23.1
2504,24.174,23.1
2505,24.174,23.1
2506,24.174,23.1
2507,24.174,23.1
2508,24.174,23.1
2509,24.174,23.1
2510,24.174,23.1
2511,24.174,23.1
2512,24.174,23.1
2513,24.174,23.1
2514,24.174,23.1
2515,24.174,23.1
2516,24.174,23.1
2517,24.174,23.1
2518,24.174,23.1
2519,24.174,23.1
2520,24.174,23.1
2521,24.174,23.1
2522,24.168,23.1
2523,24.168,23.1
2524,24.168,23.1
2525,24.168,23.1
2526,24.168,23.1
2527,24.168,23.1
2528,24.168,23.1
2529,24.168,23.1
2530,24.168,23.1
2531,24.168,23.1
2532,24.168,23.1
2533,24.168,23.1
2534,24.168,23.1
2535,24.168,23.1
2536,24.168,23.1
2537,24.168,23.1
2538,24.168,23.1
2539,24.15,23.1
2540,24.15,23.1
2541,24.15,23.1
2542,24.15,23.1
2543,24.15,23.1
2544,24.15,23.1
2545,24.148,23.1
2546,24.144,23.1
2547,24.144,23.1
2548,24.12,23.1
2549,24.12,23.1
2550,24.12,23.1
2551,24.12,23.1
2552,24.12,23.1
2553,24.112,23.1
2554,24.112,23.1
2555,24.112,23.1
2556,24.112,23.1
2557,24.112,23.1
2558,24.112,23.1
2559,24.112,23.1
2560,24.112,23.1
2561,24.11,23.1
2562,24.106,23.1
2563,24.106,23.1
2564,24.106,23.1
2565,24.106,23.1
2566,24.106,23.1
2567,24.106,23.1
2568,24.106,23.1
2569,24.106,23.1
2570,24.08,23.1
2571,24.08,23.1
2572,24.08,23.1
2573,24.08,23.1
2574,24.08,23.1
2575,24.08,23.1
2576,24.08,23.1
2577,24.08,23.1
2578,24.08,23.1
2579,24.06,23.1
2580,24.06,23.1
2581,24.06,23.1
2582,24.06,23.1
2583,24.06,23.1
2584,24.06,23.1
2585,24.06,23.1
2586,24.06,23.1
2587,24.06,23.1
2588,24.06,23.1
2589,24.06,23.1
2590,24.06,23.1
2591,24.06,23.1
2592,24.06,23.1
2593,24.06,23.1
2594,24.06,23.1
2595,24.06,23.1
2596,24.06,23.1
2597,24.06,23.1
2598,24.06,23.1
2599,24.06,23.1
2600,24.06,23.1
2601,24.06,23.1
2602,24.06,23.1
2603,24.06,23.1
2604,24.06,23.1
2605,24.06,23.1
2606,24.06,23.1
2607,24.06,23.1
2608,24.06,23.1
2609,24.06,23.1
2610,24.06,23.1
2611,24.06,23.1
2612,24.06,23.1
2613,24.06,23.1
2614,24.06,23.1
2615,24.06,23.1
2616,24.06,23.1
2617,24.06,23.1
2618,24.056,23.1
2619,24.056,23.1
2620,24.056,23.1
2621,24.056,23.1
2622,24.056,23.1
2623,24.032,23.1
2624,24.032,23.1
2625,24.032,23.1
2626,24.032,23.1
2627,24.016,23.1
2628,24.006,23.1
2629,24.006,23.1
